review_id,user_id,comment,date,source
933,user_00570,"В 2020 году, после знаменательного события в моей жизни — рождения моей дочери и перехода на декретный отпуск, во мне проснулось желание начать свой собственный бизнес. Моим хобби было изготовление уникальных детских эко-качелей на заказ. Я продавала свои изделия на Avito и активно размещала объявления в социальных сетях. Хотя объем продаж был не настолько велик, каким я мечтала, я осознала, что для себя нужно двигаться дальше и искать новые возможности. В поиске знаний по продвижению и рекламе, я обратилась к своим друзьям и знакомым за советом. В итоге, мой выбор остановился на двух платформах — Skillbox и Нетология. Решив выбрать Skillbox, я не пожалела о своем решении. Изучив все материалы, находясь в декретном отпуске, я начала активно искать работу и разместила свое резюме на портале hh. ru. Я хочу выразить благодарность сотрудникам Skillbox за помощь в улучшении моего резюме и предложение различных вакансий. Осознав, что мне важно начинать карьеру с проектов, которые меня вдохновляют, я не торопилась с поисками. Спустя месяц я получила приглашение на собеседование от hh. ru. Хотя мое сердце колотилось от волнения, важные вопросы и задания на собеседовании помогли мне заявить о себе. Я была принята в команду и стала таргетологом в развивающемся консалтинговом центре. Через два года стремительной работы я достигла звания «Руководителя отдела трафика» и стала начальником для десятка талантливых специалистов. Не сомневайтесь в своих мечтах и не слушайте тех, кто старается их оспорить. Главное — двигаться к своей цели и верить в себя. Я горжусь своим путем и благодарна Skillbox за помощь в осуществлении своей мечты.",7/5/2024,sravni.ru
1350,user_00465,"Прохожу обучение с ноября 2025. Много полезной теории. Сразу параллельно идет практика — работа в тройках, супервизии. Это огромный плюс по сравнению с другими компаниями, продающими обучение по психологии",2/3/2026,sravni.ru
2367,user_00147,"Первое время не понимала, так как начала с нуля. Для меня это новое. Благодаря инструкторам, которые четко давали разъяснения и направления уже иду по второму курсу, многое оказалось проще простого чем кажется. Не надо бояться начинать, что-то новое, надо идти и действовать!",7/26/2024,sravni.ru
91,user_00460,"Хамство и идиотизм после первой выплаты Всё было нормально после первого пробного занятия. Девушка его правила вполне адекватно и очень точно оценила мой уровень. После чего попросила оплатить 4 занятия. После этого со мной никто не связывался 2 дня, я очень просил сделать это как можно раньше, связались только после второго звонка в каллцентр. Написали в ватсап, согласовали первое занятие. Преподавателей подбирают по довольно странному принципу, спрашивают про пол и возраст. Как только я связался с преподавателем, начались технические проблемы (меня не слышал преподаватель), которые за время проведения урока так и не удалось решить. Со мной 2 раза связалась техническая поддержка, два раза с моей стороны всё работало корректно, один раз во время урока, во второй раз после. Во 2 раз администратор стал мне рассказывать весёлые истории, о том что мне нужно было включить и выключить камеру, не смотря на то что 2 раза (три, включая первый урок, ) меня было прекрасно видно и слышно. Я начал звонить в каллцентр, на вторую линию менеджеров мне удалось пробиться только после второго звонка на первую линию. В первый раз, человек, который со мной разговаривал, очень упорно не хотел меня переводить. Мне пришлось перезвонить, второй оператор вроде был позговорчивей и перевёл меня довольно быстро. Девушка, сидящая на 2 линии, ответила, что она ещё ПРОВЕРИТ, как прошло занятие, и возможно мне вернут не всю сумму. Надеюсь, как можно быстрее завершу с этой конторой все возможные отношения.",1/20/2021,otzovik.com
1702,user_00640,"Всем привет! На данный момент я обучаюсь в Яндекс Практикуме по программе «Аналитик данных» и хочу поделиться с вами своим опытом. Начать бы хотелось с рекомендаций для тех, кто сейчас находится на стадии принятия решения о выборе Практикума в качестве образовательной платформы. Первым делом будущим студентам я бы посоветовал сформировать для себя правильные ожидания от курса, чтобы не быть разочарованными в итоге. На мой взгляд, для этого крайне необходимо сделать следующее: 1.Пройти вводную часть выбранного вами курса. Мне кажется, она достаточно хорошо отображает, как будет выглядеть ваше дальнейшее взаимодействие с тренажёром на протяжении всего обучения + вводная часть, в той или иной мере, даёт понять, что из себя представляет профессия, потому что уже в вводной части вы реализуете свой первый мини-проект по анализу данных. 2.Детально изучить программу курса. Ознакомиться с тем, какие темы вас ожидают, какие вы будете изучать технологии, библиотеки и т. Д. 3.Вступить в социальные сети Практикума. Сделать это необходимо, как минимум, для того, чтобы следить за стримами, которые проводит Практикум. Одним из наиболее полезных, на мой взгляд, является стрим под названием «Как устроено обучение в Яндекс. Практикуме». Запись доступна по этому названию в видеозаписях группы вк. После просмотра вы обретёте наиболее полное представление о том, что за обучение вас ждёт. 4.Вступить в чат-студентов вк. Там вы сможете получить огромное количество отзывов от реальных студентов и людей, уже закончивших курс. Списаться с кем-то лично и уточнить все интересующие вас вопросы. Кроме того, если вопросы останутся, вы всегда можете обратиться в поддержку. Сделав всё вышеперечисленное, вы точно не прогадаете, ведь вы получите именно те курсы, которые Показать полностью.",12/20/2020,sravni.ru
242,user_00527,"Я очень довольна школой. Можно самой подбирать удобное время занятий и преподавателя. До этого мне было лень учить слова, нужно было выделять специально время. Благодаря приложению изучение похоже на игру, но результат ощутим. Я могу заняться учёбой в свободное время, повторить когда захочу и не носить с собой тетрадь, ведь словарь и правила всегда под рукой, они в моем телефоне. Оценила дополнительные возможности приложения, а именно книги, которые можно и читать, и прослушивать, и добавлять новые слова в словарь для изучения.",7/20/2022,otzovik.com
2349,user_00224,"Захотелось сменить работу, слышал много о сервисе Skillbox, со мной связались и предложили карьерную консультацию. С карьерным консультантом выбрал для себя подходящую профессию и приступил к обучению. Во время обучения мнн всегда давали обратную связь и консультировали по практическим работам, так же есть чаты для общения с студентами и преподавателями. Все было интуитивно понятно и удобно.",1/18/2024,sravni.ru
872,user_00525,"Добрый день! Решила поделиться своим впечатлением от обучения в Нетологии. Заканчиваю курс «Основы языка программирования Python» и чуствую что готова продолжать дальше. Спасибо преподавателям, очень интересно и увлеченно излагают материал, подробно все объясняют, если что-то не понятно (помогает не опускать руки, даже если что-то не получается). Очень нравится, что преподаватели делятся полезными ссылками на метериалы и тренажеры, что помогает лучше закрепить материал и быстрее начать кодить. Буду продолжать обучение.",11/12/2025,sravni.ru
931,user_00663,"Курс «Трафик-менеджер» от Skillbox — это настоящая находка для всех, кто хочет развиваться в digital-маркетинге и освоить профессию трафик-менеджера. Я просто в восторге от того, насколько информативным и интересным оказалось обучение! Преподаватели курса — опытные специалисты с большим опытом работы в сфере digital-маркетинга, их знания и навыки просто потрясающие. Они делятся не только теоретическими знаниями, но и прикладными навыками, которые можно сразу же применить на практике. Каждый урок был структурирован и продуман до мельчайших деталей, что делал процесс обучения легким и увлекательным. Я узнал о множестве инструментов и методов управления трафиком, научился анализировать показатели эффективности digital-кампаний, оптимизировать рекламные бюджеты и многое другое. Эти знания уже пригодились мне в работе, и я вижу результаты своего обучения. Спасибо Skillbox за такой качественный курс и возможность изучить такой важный и востребованный навык! Я рекомендую «Трафик-менеджер» всем, кто хочет стать профессионалом в digital-маркетинге и улучшить свои карьерные перспективы.",7/15/2024,sravni.ru
1670,user_00465,"А проходила годичный курс по Аналитике данных. Впечатления в целом положительные. Но первое что надо было учесть это время, которое нужно для учебы. И если в начале было относительно легко и с запалом энергии, то во второй половине курса, стало сложнее совмещать с работой, и накапливалась некоторая усталость. В большинстве случаев требовалась больше времени, чем заявлено на курсе — свободного времени меньше оставалось. Я воспользовалась всеми доступным «академами», и переходами в другие группы. Поэтому если не советую планировать много на период курсов. По теории. Курс побит на несколько модулей. Они покрывают заявленную программу и дают необходимые знания. Но они не однородным по «готовности», от некоторых было ощущения, что они более сырые и не проработанные, но так как платформа постоянно обновляется они постепенно улучшаются, особенно если писать в поддержку и оставлять обратную связь. Так же не стоит как с любой учебой ждать что тебе дадут 100% знаний именно в учебнике, саму гуглить надо, и чем больше, тем лучше. Но «группа поддержки» (кураторы, преподаватели и т. Д) — обычно так же стараются и дают дополнительные материалы. Про группу поддержки. Обычно все очень милые и стараются войти в положение и помочь. Но если вы, например, столкнулись с проблемой во время прохождения тренажера, а время час ночи, ддл близко, и вы отчаялись найти решение самому и пошли спрашивать у преподавателя, то он вам сможет ответить только на следующий день (когда вы уже работаете), соответственно время затягивается, и возможно захочется еще раз что-то переспросить/уточнить, а ддл близко …- мне лично часто было быстрее спросить либо у друзей совета, либо у чата GPT. Еще преподаватели, проводят вебинары, они часто очень интересные, но по моей практике, их не очень получается посещать, (и как я замечала по количеству присутствующий — не у одной меня была такая проблема). Плюс порой эти вебинары рассказывали что-то в опережающем формате для меня, когда я еще не притупила к теме или отстала, а преподаватель разбирает вопросы и детали, которые мне еще не понятны, а потом когда я уже когда у меня вопросы, время упущено. На курсе после каждого модуля вы пишете «проект», по решению какой-то задачи, в большинстве случаев «с нуля» — и это очень здорово, хорошо прокачивает, заставляет как раз пересматривать пройденное и что-то искать дополнительно. А потом ревюер еще покажет слабые стороны и даст рекомендации, поправит — для меня это была очень хорошая часть обучения. По итогу впечатления у меня такие: было сложно, но полезно, я не жалею, что прошла. Порой я злилась и что-то меня бесило — но по итогу я довольна",9/6/2024,sravni.ru
1979,user_00240,"Благодарю за интересный и полезный курс по бьюти хакингу. Всего 9 лекций, а информации я получила море. Поняла, откуда растут ноги у моих проблем с волосами и кожей. И если следовать рекомендациям Саши, то они решаются! Я не сильно скорректировала рацион, убрала молоко, углеводов сделала меньше, еще кое-что по мелочи. За 3 месяца кожа стала намного чище, волосы мою раз в 2 дня. Могла бы сказать, что это чудеса, а на самом деле это научные знания, которые работают!",4/2/2024,sravni.ru
664,user_00525,"Прохожу обучение по программе Fullstack-разработчик на Python и хочу отметить, насколько грамотно и комфортно выстроен процесс. Удобный график позволяет совмещать с работой и личными делами, а живые вебинары дают возможность напрямую обсуждать темы с преподавателями, получая ценные разъяснения и советы. Обратная связь по домашним заданиям приходит очень оперативно, причём всегда с подробными комментариями — это действительно помогает разобрать ошибки и прокачать навыки. Программа охватывает все ключевые аспекты Python, начиная с основ и постепенно переходя к более сложным темам. Материал структурирован логично, с упором на практику, что позволяет не просто прослушать теорию, а по-настоящему освоить профессию. На курсе достаточно много практики, что позволяет более глубоко изучить тему материала. Правда придётся самостоятельно искать информацию, анализировать разные подходы и применять знания на практике. Но именно это делает процесс максимально полезным и эффективным. Так же есть чаты группы. Можно задать вопросы по теме. Так же дают дополнительную информацию (статьи, практики, попросы и тп), что хорошо развивает кругозор. Курс даёт не только глубокие знания, но и помогает развить навыки, востребованные в реальной работе. Благодаря гармоничному сочетанию теории и практики, учиться интересно и продуктивно. Рекомендую всем, кто хочет освоить программирование всерьёз с поддержкой опытных наставников. Плюсы: ✔ Отличная организация учебного процесса ✔ Быстрая и развернутая обратная связь по заданиям ✔ Разнообразные форматы обучения: вебинары, практика, тесты ✔ Гибкий график, возможность планировать время ✔ Насыщенная и хорошо структурированная программа ✔ Так же на курсе дают дополнительные темы, для углубления и развития Минусы: ❗ Требуется самодисциплина и готовность углубляться в тему самостоятельно, в том числе с привлечением дополнительных материалов.",7/31/2025,sravni.ru
1797,user_00113,"Отличная подача материала, правда качество немного падает после половины курса. Применимые в жизни практические задачи, поддержка команды сопровождения.",6/6/2025,sravni.ru
355,user_00554,"Обучение в Contented я представляла немного иначе, думала дадут доступ к материалам, работы будут проверять для галочки, т. К. Обучаюсь я по программе Цифровые профессии. Но все оказалось совсем не так. Мой выбор пал на курс «Профессия UX/UI-дизайнер». Теоретическая база очень обширная и разнообразная (видео-лекции, статьи, журналы, книги, дополнительные источники), в начале курса приходилось трать на изучение приличное количество времени, но зато пройдя уже больше половины обучения, могу с уверенностью сказать, что время было потрачено не зря, ведь теперь при выполнении заданий нет необходимости искать дополнитльную информацию на сторонних источниках, т. К. Ты это уже знаешь! Что касается выполнения домашних заданий, то вам дается неделя или две, в зависимости от объема. Работы менторы проверяют дня 3-4, но если были праздничные длинные выходные, то проверка может задержаться из-за большого количества скопившихся работ. Чаще всего ментор присылает видео-ответ на ваше ДЗ, с подробным разъяснением ошибок и предлагает варианты, как их справить. У каждого учебного модуля есть свой чат, туда по ходу обучения можно задать вопрос или спросить совет и ментор или кто-то из таких же студетнов вам обязательно подскажут! Пока о школе складывается хорошее впечатление! Я оттуда многое уже взяла и надеюсь, что это не конец!",3/9/2023,sravni.ru
2055,user_00290,"Что самое важное для меня было так это то, что эти направления полезны не только для ведения профессиональной деятельности, но и для жизни. Я теперь знаю как кормить свою семью благодаря нутрициологии, благодарю коучингу знаю как находить общий язык среди любого окружения, а курс по сексологии научил меня как общаться со своим ребенком в любом возрасте о сексе и как обсуждать любую тему со своим мужем. Очень ценно, что на курсе по сексологии есть такие выдающиеся ученые как Лев Щеглов (царство ему небесное, он внес огромный вклад в огромное количество людей), а так же Александр Полеев. Спасибо академии за то, что дает возможность всесторонне развиваться и не тратить силы на поиски обучения, а сразу дает качественные знания.",6/21/2021,sravni.ru
413,user_00050,"Находясь во втором декрете, поняла, что жутко не хочу выходить на прежнюю наботу. Но так, как уже наверное 10 лет работала только на ней — ничего другого не умею. Пришлось быстро искать, как бы переучиться, а тут как раз письмо с госуслуг о возможности получить доп образование с помощью государства) из всего списка выбрала граф дизайн, рискнула и. Затянуло) Первое время было очень тяжело понять все эти непонятные программы — фотошоп, иллюстратор, страшная фигма) Но со временем все начало расскладываться по полочкам и все больше увлекать! Кстати, очень выручает и помогает разобраться в возникших вопросах чат-канал с наставниками и кураторами, ребята достаточно оперативно и позитивно поддерживают связь! Учитывая, что я нахожусь в декрете, я практически все сдаю вовремя, но если бы я работала — лично я бы не успевала учиться. Сейчас я выхожу на финишную прямую, осталось сдать последнее задание и начнется дипломная работа! И я уже понимаю, в каких направлениях хочу развиваться после этого курса! Спасибо Contented за то, что раскрыли меня!",6/4/2023,sravni.ru
142,user_00687,"Решила написать отзыв об курсах английского языка Skyeng. Мне очень сложно даётся изучение иностранного языка. Учила в школе, в университете, 2 раза в английской школе и результат до и после не радовал совсем. И вот наконец-то удача улыбнулась мне, два человека порекомендовали мне online курсы. Решила попробовать. Сначала расстроилась, потому что школа предложила преподавателей, которые мне совсем не понравились, у них большой выбор преподавателей( 5000 тыс), 3 дня сидела за компьютером и выбирала сама, слушала, читала анкеты. Выбрала 5 человек, надежды не было никакой. И вот, удача, с одним из выбранных, совпало расписание и начали заниматься. Мои занятия начались в декабре 2018 г, занимаюсь 1 раз в неделю, делаю домашние задания, хотелось бы больше уделять времени изучению английского языка, но из-за занятости не получается( Результат есть!!! Начала говорить и составлять предложения!! Это для меня просто прорыв. Не верила, думала, что вообще нет способности к изучению. И огромная благодарность моему преподавателю!!! Рекомендую эту школу, подберите себе хорошего преподавателя и не пожалеете!",5/13/2019,otzovik.com
1486,user_00072,"Обучение по направлению когнитивно-поведенческой терапии. Длительность 10 месяцев, документ по итогу курса о проф. Переподготовке. Я рада, что выбрала именно этот институт. Прекрасный преподавательский состав. Много практики, в атмосфере принятия, открытости, получение корректной обратной связи. Постоянно происходит обнавление и добавлени новой, актуальной информации. Есть такие преимущества института как возможность «заморозки» обучения, возможность перевода. Можно дополнительно посещать открытые уроки, коуч-встречи. Есть проект SmartMental, площадка на которой можно находить себе клиентов и отрабатывать навыки. А так же есть возможность индивидуального графика.",10/16/2025,sravni.ru
1615,user_00640,"Решил приобрести курс «Python для анализа данных» и рассчитывал полностью освоить работу в этой области. Где-то в середине курса мне стало не хватать теоретической информации для последующего выполнения практики. Мне было тяжело разобраться, и я обратился к куратору, но и его помощи мне было недостаточно. Он отвечал на вопросы, но часто ссылаясь типо «почитай это» или «изучи это». Считаю, что если плачу деньги, мне должны предоставлять все интересующие материалы «на блюдечке», как бы это не звучало.",7/11/2021,sravni.ru
257,user_00310,"UPD2: Уроки коллеге добавили. Хотела добавить доп звезду за клиентоориентированность, но не буду, так как банер про пригласи друга и получи два урока светится и в личном кабинете и везде где можно, что вводит в заблуждение. Так же размещу на нашем служебном ресурсе оговорку, что для корпоративных клиентов не действует акция по приглашению друзей. Подробнее Бумажник Кошелек телефон UPD: Сняла еще одну звезду за обман с приглашенными друзьями! 2 бесплатных урока моя коллега не получила! Не ведитесь!!! Может тут мой отзыв дойдет до руководства. сама идея занятий не выходя из дома идеальнее некуда, но сервис - это ужас. Может это мне так не повезло, но давайте о фактах. Так получилось, что до занятий я сходила на разговорный клуб и очень им впечатлилась - сама идея, ведущий, участники - прямо класс! Я прямо воодушевилась и с нетерпением ждала занятия. Но за час до занятия его отменяет преподаватель, причем предлагать другое время тут не принято. Позвонила в поддержку, поругалась, преподавателя сменили и урок был на следующий день. На уроке ничего не работало - занимались по скайпу - урок пройден впустую. Второй раз то же самое - звук пустили через скайп и кое-как без упражнений по аудированию добили этот несчастный урок (но списали два). Вечером записалась на разговорный клуб и ждала ссылку на него по почте. Ссылка не пришла, позвонила в поддержку - сказали что ссылка приходит только в первый раз, а на последующие просто заходишь и все. Об этом надо догадаться. Записалась на следующий и так как там было 12 человек вместо заявленных 8, то меня постоянно выкидывало. Подала заявку на замену преподавателя по урокам во вторник. Разумеется никто не позвонил. Подала в среду - молчок. Написала сообщение в четверг - тишина. В пятницу звоню, так как хотелось бы уроков в выходные - они говорят ой извините, не видели трех моих заявок - в течение 48 часов найдем преподавателя. В общем дальше заниматься всю охоту отбили. Нашла оффлайн-школу у работы.",8/24/2019,otzovik.com
2117,user_00039,"Обучаюсь на курсе посвященному профессии продакт-менеджер. Хочу от себя лично поблагодарить всех, кто учавствовал в создании данного курса. Для меня, как для человека, который ранее никак не был связан с IT, данный курс является прекрасным первым шагом для освоения профессии. Здесь под руководством настоящих профессионалов можно получить самые актуальные навыки требуемые для современного продакта!",2/6/2026,sravni.ru
622,user_00702,"Третьи курсы прохожу на разных платформах, есть, а чем сравнить и это нечто! Изучаю нейросети на платформе НЕТОЛОГИЯ. Хуже уже не будет! Интерфейс — неудобно. Это как сравнение iPhone и Android. Видеоконтент и съемка уроков. Видим чаще лицо говорящего, чем демонстрируемую презентацию. Приходится пересматривать и ставить на паузу — неудобно. Спикеры. Здесь нужно отметить, что не каждый может быть хорошим спикером, и не всем дано уметь это делать. Весь урок приходится обстрагироваться от речевых деформаций, чтобы сосредоточиться на содержании. А теперь «вишенки на торте»: При демонстрации оригинального сайта GPT один из спикеров произносит: «У меня тут бесплатные запросы закончились, поэтому рассмотрим другие нейронные сети! » 🤭 Хихикает… На вопрос, как зарегистрироваться из России, если российских номеров нет в списке, отвечает: «Я не в России, не сталкивалась с этой проблемой». Продолжает свой монолог, как будто это норма… В двухчасовом вебинаре полезной информация чайная ложка, причем она в принципе доступна в интернете. Остальное время просто болтовня. Экономьте свое время: за два часа можно самостоятельно протестировать несколько нейросетей и узнать куда больше. Мой коллега проходил аналогичный курс в три раза дешевле! Остался доволен и поделился ссылкой на оплату GPT-чата, которую предоставил его курс. Нам же такую ссылку не дали, только ссылку на сайт GPT, которую без труда можно найти в интернете. На уроке «Нейросети как дизайнер» задаю три вопроса: 1. Как работать в нейросетях со своими изображениями (например, я хочу обработать реальные фотографии для маркетплейса)? 2. Как внедрить свой фирменный стиль в нейросети? 3. Как из чертежа сгенерировать объемное изображение? Какими способами и в каких нейросетях это можно сделать? На что мне ответили, что за два часа мы не сможем это разобрать, будет записано обучающее видео. Жду уже вторую неделю. Написала куратору — она тоже попросила подождать. Ожидание в квадрате. На третий вопрос мне вообще ответили: «Что-то было, надо поискать», и до сих пор ищут. Вопросы ведь в рамках темы, так ли? К тому же курс открыт, а материала еще нет — его нужно снять, но сначала найти! В общем, дорогие друзья, я еще не закончила обучение, продолжение следует… Экономьте свое время и не стоит сливать деньги в никуда. Всем удачи в прокачке навыков!",2/6/2025,sravni.ru
783,user_00616,"Я прошёл курс «Основы языка программирования Python» и остался очень доволен своим опытом. Программа насыщенная, и я многое узнал о языке, который стал для меня настоящим открытием. Каждый урок предлагал что-то новое, что вдохновляло и мотивировало продолжать обучение. Однако стоит отметить, что для глубокого понимания материала необходимы дополнительные ресурсы из Интернета. Часто приходилось обращаться к сторонним источникам, чтобы разобраться в некоторых более сложных аспектах языка. Также, на мой взгляд, стоит доработать внутренний тренажер — это могло бы значительно улучшить практическую часть обучения или ускорить решение задач, так как любой пробел и неверно поставленный вывод результата могли застопорить меня на несколько дней. Тем не менее, я всем рекомендую пройти этот курс, так как он действительно открывает двери в увлекательный мир программирования!",8/13/2025,sravni.ru
1975,user_00634,"Онлайн-обучения оказался очень удобным, а для практических занятий мы собирались в Zoom. В нашей небольшой группе из 12 человек царила атмосфера активного общения и взаимопомощи. В Telegram у нас есть чат, где можно обсудить все возникающие вопросы и поделиться опытом. Одной из сильных сторон курса является его практическая направленность. В отличие от моего первого высшего образования, здесь действительно много практических занятий.",6/19/2024,sravni.ru
